sample_unit_id,boundary,boundary_display,app,query_id,issue_key,query_text,blind_position,candidate_id,candidate_text,candidate_issue_key,candidate_cluster_id,query_cluster_id,sim_char_tfidf,same_issue_key,same_top_module,cross_cluster,annotator_A,annotator_B,annotator_C,gold_label_majority
SBERT+HC__雅思听力__10010000001339,sbert_hc_K20,SBERT+HC,雅思听力,10010000001339,other.other.freeze,"ListView滑动栏加载卡顿,有顿挫感",1,10010000004186,splash界面快速滑动会在第三个界面卡顿，并会跳过第四个界面,other.page_view.freeze,雅思听力__C13,雅思听力__C1,0.110287,0,1,1,0,0,0,0
SBERT+HC__雅思听力__10010000001339,sbert_hc_K20,SBERT+HC,雅思听力,10010000001339,other.other.freeze,"ListView滑动栏加载卡顿,有顿挫感",2,10010000001043,个人信息——我的收藏为0，清空按钮仍然可以点击,other.button_icon.other,雅思听力__C8,雅思听力__C1,0.0,0,1,1,0,0,0,0
SBERT+HC__雅思听力__10010000001339,sbert_hc_K20,SBERT+HC,雅思听力,10010000001339,other.other.freeze,"ListView滑动栏加载卡顿,有顿挫感",3,10010000001977,进入后广告跳过图标太小，点起来麻烦,other.button_icon.other,雅思听力__C16,雅思听力__C1,0.0,0,1,1,0,0,0,0
SBERT+HC__雅思听力__10010000001339,sbert_hc_K20,SBERT+HC,雅思听力,10010000001339,other.other.freeze,"ListView滑动栏加载卡顿,有顿挫感",4,10010000002021,点击练习按钮之后，页面右上角的按钮会提供“关闭”、“筛选”、“重置”三个选项，点击“关闭”、“重置”时页面都会响应，但是点击“筛选”时…,other.button_icon.cannot_or_fail,雅思听力__C8,雅思听力__C1,0.0,0,1,1,0,0,0,0
SBERT+HC__雅思听力__10010000001339,sbert_hc_K20,SBERT+HC,雅思听力,10010000001339,other.other.freeze,"ListView滑动栏加载卡顿,有顿挫感",5,10010000000239,练习报告页面，点击分享按钮，选择分享到微信好友，无法分享，提示图片大小超过32kb，正在对图片进行压缩,share.button_icon.cannot_share,雅思听力__C3,雅思听力__C1,0.0,0,0,1,0,0,0,0
SBERT+HC__雅思听力__10010000001339,sbert_hc_K20,SBERT+HC,雅思听力,10010000001339,other.other.freeze,"ListView滑动栏加载卡顿,有顿挫感",6,10010000000163,其他用户主页学分右边的剪头点击无反应,other.other.cannot_or_fail,雅思听力__C8,雅思听力__C1,0.0,0,1,1,0,0,0,0
SBERT+HC__雅思听力__10010000001339,sbert_hc_K20,SBERT+HC,雅思听力,10010000001339,other.other.freeze,"ListView滑动栏加载卡顿,有顿挫感",7,10010000001981,当点击练习功能时，右上角的选项中，有三个选择：“关闭”、“筛选”、“重置”，当点击：“关闭”、“重置”时，页面都会有反应，但是当点击“…,other.page_view.freeze,雅思听力__C8,雅思听力__C1,0.00426,0,1,1,0,0,0,0
SBERT+HC__雅思听力__10010000001339,sbert_hc_K20,SBERT+HC,雅思听力,10010000001339,other.other.freeze,"ListView滑动栏加载卡顿,有顿挫感",8,10010000001334,在后台kill掉程序后，再次打开时，出现黑屏。程序无响应。,other.other.freeze,雅思听力__C2,雅思听力__C1,0.037675,1,1,1,1,1,1,1
SBERT+HC__雅思听力__10010000001339,sbert_hc_K20,SBERT+HC,雅思听力,10010000001339,other.other.freeze,"ListView滑动栏加载卡顿,有顿挫感",9,10010000001044,个人信息——我的报告为0，清空按钮仍然可以点击,other.button_icon.other,雅思听力__C8,雅思听力__C1,0.0,0,1,1,0,0,0,0
SBERT+HC__雅思听力__10010000001339,sbert_hc_K20,SBERT+HC,雅思听力,10010000001339,other.other.freeze,"ListView滑动栏加载卡顿,有顿挫感",10,10010000001959,信息与评论区在一块，压缩了信息查看窗口，起不到强调的重要性，且打开字体极小，虽然可以放大，但是用户不好掌控，容易使人厌烦。,comment.list_item.other,雅思听力__C4,雅思听力__C1,0.0,0,0,1,0,0,0,0
SBERT+HC__雅思听力__10010000001339,sbert_hc_K20,SBERT+HC,雅思听力,10010000001339,other.other.freeze,"ListView滑动栏加载卡顿,有顿挫感",11,10010000000574,布局偏上，应当在屏幕中间。屏幕下方太空泛。,other.other.layout_issue,雅思听力__C1,雅思听力__C1,0.0,0,1,0,0,0,0,0
SBERT+HC__雅思听力__10010000001339,sbert_hc_K20,SBERT+HC,雅思听力,10010000001339,other.other.freeze,"ListView滑动栏加载卡顿,有顿挫感",12,10010000001140,在句库界面，选择一个句子进行听力时，没有进度显示，缺少暂停按钮。点击“打钩”icon就是将当前句删除，而没有给用户提示。,playback.button_icon.other,雅思听力__C8,雅思听力__C1,0.01827,0,0,1,0,0,0,0
SBERT+HC__雅思听力__10010000001339,sbert_hc_K20,SBERT+HC,雅思听力,10010000001339,other.other.freeze,"ListView滑动栏加载卡顿,有顿挫感",13,10010000001410,官方指南中的文章录音中，语速选择按钮设计不当。当选择语速增加或减速没有确切的键可以点击。当想减速时，点击语速可能是加速。,playback.button_icon.other,雅思听力__C8,雅思听力__C1,0.013342,0,0,1,0,0,0,0
SBERT+HC__雅思听力__10010000001339,sbert_hc_K20,SBERT+HC,雅思听力,10010000001339,other.other.freeze,"ListView滑动栏加载卡顿,有顿挫感",14,10010000001413,进入主界面，上方的灰色部分看着很单调，没有展现该软件的特点。页面布局单调,other.page_view.layout_issue,雅思听力__C4,雅思听力__C1,0.003522,0,1,1,0,0,0,0
SBERT+HC__雅思听力__10010000001339,sbert_hc_K20,SBERT+HC,雅思听力,10010000001339,other.other.freeze,"ListView滑动栏加载卡顿,有顿挫感",15,10010000001690,点进去之后提示更新，点击关闭一直在等待。需手工按返回键才可以继续使用,other.button_icon.other,雅思听力__C8,雅思听力__C1,0.0,0,1,1,0,0,0,0
SBERT+HC__雅思听力__10010000001339,sbert_hc_K20,SBERT+HC,雅思听力,10010000001339,other.other.freeze,"ListView滑动栏加载卡顿,有顿挫感",16,10010000001086,当用户点击筛选按钮时，单次筛选按钮未作上限，和全部按钮形成冲突,other.button_icon.other,雅思听力__C8,雅思听力__C1,0.0,0,1,1,0,0,0,0
SBERT+HC__雅思听力__10010000001339,sbert_hc_K20,SBERT+HC,雅思听力,10010000001339,other.other.freeze,"ListView滑动栏加载卡顿,有顿挫感",17,10010000001056,在“全真模考”公里模块中，拉动进度条，会有声音出现，用户体验差,playback.slider.other,雅思听力__C9,雅思听力__C1,0.01211,0,0,1,0,0,0,0
SBERT+HC__雅思听力__10010000001339,sbert_hc_K20,SBERT+HC,雅思听力,10010000001339,other.other.freeze,"ListView滑动栏加载卡顿,有顿挫感",18,10010000001134,页面排版残缺，整体视觉效果差。考试倒计时的位置设置不明显，且过于单调。TOP10 字体设置太小。,settings.page_view.other,雅思听力__C4,雅思听力__C1,0.00724,0,0,1,0,0,0,0
SBERT+HC__雅思听力__10010000001339,sbert_hc_K20,SBERT+HC,雅思听力,10010000001339,other.other.freeze,"ListView滑动栏加载卡顿,有顿挫感",19,10010000001287,筛选对话框标签字体设置太小，颜色太浅。关闭及重置两个按钮不突出。,settings.button_icon.other,雅思听力__C4,雅思听力__C1,0.0,0,0,1,0,0,0,0
SBERT+HC__雅思听力__10010000001339,sbert_hc_K20,SBERT+HC,雅思听力,10010000001339,other.other.freeze,"ListView滑动栏加载卡顿,有顿挫感",20,10010000001983,播放音频文件时，想要暂停它必须要点击右边的小箭头，再去点暂停键，建议直接在小箭头后面直接加上暂停键。,playback.audio.other,雅思听力__C8,雅思听力__C1,0.005893,0,0,1,0,0,0,0
SBERT+HC__雅思听力__10010000001339,sbert_hc_K20,SBERT+HC,雅思听力,10010000001339,other.other.freeze,"ListView滑动栏加载卡顿,有顿挫感",21,10010000000324,点击清理垃圾，若重复点击清理垃圾按钮，会重复出现Toast提示，按几次按钮出现几次，可设置判断减少出现提示,settings.button_icon.other,雅思听力__C8,雅思听力__C1,0.025188,0,0,1,0,0,0,0
SBERT+HC__雅思听力__10010000001339,sbert_hc_K20,SBERT+HC,雅思听力,10010000001339,other.other.freeze,"ListView滑动栏加载卡顿,有顿挫感",22,10010000001122,在后台关闭退出此应用再次启动时出现了闪退现象。,other.other.crash,雅思听力__C2,雅思听力__C1,0.008814,0,1,1,0,0,0,0
SBERT+HC__雅思听力__10010000001339,sbert_hc_K20,SBERT+HC,雅思听力,10010000001339,other.other.freeze,"ListView滑动栏加载卡顿,有顿挫感",23,10010000000439,控制用户一秒之内，多次点击按钮，连续弹出toast,other.button_icon.other,雅思听力__C8,雅思听力__C1,0.042996,0,1,1,0,0,0,0
SBERT+HC__雅思听力__10010000001339,sbert_hc_K20,SBERT+HC,雅思听力,10010000001339,other.other.freeze,"ListView滑动栏加载卡顿,有顿挫感",24,10010000000814,每点击进入阅读一篇文章或者是观看视频，阅读次数 记录没有+1。,playback.list_item.other,雅思听力__C3,雅思听力__C1,0.003673,0,0,1,0,0,0,0
LLMCluster__雅思听力__10010000001339,llmcluster_glm-4-air,LLMCluster,雅思听力,10010000001339,other.other.freeze,"ListView滑动栏加载卡顿,有顿挫感",1,10010000000561,考试地点栏目选项太偏下。布局不合理。,other.other.layout_issue,雅思听力__C4,雅思听力__C4,0.01434,0,1,0,0,0,0,0
LLMCluster__雅思听力__10010000001339,llmcluster_glm-4-air,LLMCluster,雅思听力,10010000001339,other.other.freeze,"ListView滑动栏加载卡顿,有顿挫感",2,10010000000242,练习报告页面，点击分享按钮，选择分享到微信朋友圈，无法分享，提示图片大小超过32kb，正在对图片进行压缩,share.button_icon.cannot_share,雅思听力__C9,雅思听力__C4,0.0,0,0,1,0,0,0,0
LLMCluster__雅思听力__10010000001339,llmcluster_glm-4-air,LLMCluster,雅思听力,10010000001339,other.other.freeze,"ListView滑动栏加载卡顿,有顿挫感",3,10010000000162,微信登录点击多次出现加载页面，未跳转,login.page_view.other,雅思听力__C2,雅思听力__C4,0.042583,0,0,1,0,0,0,0
LLMCluster__雅思听力__10010000001339,llmcluster_glm-4-air,LLMCluster,雅思听力,10010000001339,other.other.freeze,"ListView滑动栏加载卡顿,有顿挫感",4,10010000000517,测试时随便填好，然后点击完成，出现提交界面，但点了提交后无反应,other.page_view.cannot_or_fail,雅思听力__C9,雅思听力__C4,0.0,0,1,1,0,0,0,0
LLMCluster__雅思听力__10010000001339,llmcluster_glm-4-air,LLMCluster,雅思听力,10010000001339,other.other.freeze,"ListView滑动栏加载卡顿,有顿挫感",5,10010000001134,页面排版残缺，整体视觉效果差。考试倒计时的位置设置不明显，且过于单调。TOP10 字体设置太小。,settings.page_view.other,雅思听力__C4,雅思听力__C4,0.00724,0,0,0,0,0,0,0
LLMCluster__雅思听力__10010000001339,llmcluster_glm-4-air,LLMCluster,雅思听力,10010000001339,other.other.freeze,"ListView滑动栏加载卡顿,有顿挫感",6,10010000001151,我的页面布局太繁琐，记录学习的日期占用多半空间。,other.page_view.layout_issue,雅思听力__C4,雅思听力__C4,0.0,0,1,0,0,0,0,0
LLMCluster__雅思听力__10010000001339,llmcluster_glm-4-air,LLMCluster,雅思听力,10010000001339,other.other.freeze,"ListView滑动栏加载卡顿,有顿挫感",7,10010000000574,布局偏上，应当在屏幕中间。屏幕下方太空泛。,other.other.layout_issue,雅思听力__C4,雅思听力__C4,0.0,0,1,0,0,0,0,0
LLMCluster__雅思听力__10010000001339,llmcluster_glm-4-air,LLMCluster,雅思听力,10010000001339,other.other.freeze,"ListView滑动栏加载卡顿,有顿挫感",8,10010000000197,用户输入手机号码不可以登录或者注册，直接阻碍用户体验功能。且不可以通过Qq等方式快速登录,register.other.cannot_or_fail,雅思听力__C9,雅思听力__C4,0.0,0,0,1,0,0,0,0
LLMCluster__雅思听力__10010000001339,llmcluster_glm-4-air,LLMCluster,雅思听力,10010000001339,other.other.freeze,"ListView滑动栏加载卡顿,有顿挫感",9,10010000001421,在“我的”页面里，页面布局有缺陷，颜色为黑色，不好看。布局也比较单一。,other.page_view.layout_issue,雅思听力__C4,雅思听力__C4,0.003517,0,1,0,0,0,0,0
LLMCluster__雅思听力__10010000001339,llmcluster_glm-4-air,LLMCluster,雅思听力,10010000001339,other.other.freeze,"ListView滑动栏加载卡顿,有顿挫感",10,10010000000540,在2G或者3G网络上请求延迟比较大，建立连接速度慢。,other.other.freeze,雅思听力__C9,雅思听力__C4,0.0,1,1,1,1,1,1,1
LLMCluster__雅思听力__10010000001339,llmcluster_glm-4-air,LLMCluster,雅思听力,10010000001339,other.other.freeze,"ListView滑动栏加载卡顿,有顿挫感",11,10010000001107,学习模块首部图片广告区域无法来回循环切换,other.page_view.cannot_or_fail,雅思听力__C4,雅思听力__C4,0.0,0,1,0,0,0,0,0
LLMCluster__雅思听力__10010000001339,llmcluster_glm-4-air,LLMCluster,雅思听力,10010000001339,other.other.freeze,"ListView滑动栏加载卡顿,有顿挫感",12,10010000001064,进行学习设置的时候，提示时只出现一个提示栏，应该设置为铃声或者对话框形式,settings.page_view.other,雅思听力__C4,雅思听力__C4,0.01046,0,0,0,0,0,0,0
LLMCluster__雅思听力__10010000001339,llmcluster_glm-4-air,LLMCluster,雅思听力,10010000001339,other.other.freeze,"ListView滑动栏加载卡顿,有顿挫感",13,10010000000168,在登陆界面上的第三方登陆中 微信账号无法登陆，登陆失败。例如：点击微信图标，软件无反应只提示登陆失败,other.button_icon.cannot_or_fail,雅思听力__C2,雅思听力__C4,0.0,0,1,1,0,0,0,0
LLMCluster__雅思听力__10010000001339,llmcluster_glm-4-air,LLMCluster,雅思听力,10010000001339,other.other.freeze,"ListView滑动栏加载卡顿,有顿挫感",14,10010000000163,其他用户主页学分右边的剪头点击无反应,other.other.cannot_or_fail,雅思听力__C9,雅思听力__C4,0.0,0,1,1,0,0,0,0
LLMCluster__雅思听力__10010000001339,llmcluster_glm-4-air,LLMCluster,雅思听力,10010000001339,other.other.freeze,"ListView滑动栏加载卡顿,有顿挫感",15,10010000001304,意见反馈界面，当昵称过长时 界面布局分布异常,other.page_view.layout_issue,雅思听力__C4,雅思听力__C4,0.0,0,1,0,0,0,0,0
LLMCluster__雅思听力__10010000001339,llmcluster_glm-4-air,LLMCluster,雅思听力,10010000001339,other.other.freeze,"ListView滑动栏加载卡顿,有顿挫感",16,10010000000439,控制用户一秒之内，多次点击按钮，连续弹出toast,other.button_icon.other,雅思听力__C9,雅思听力__C4,0.042996,0,1,1,0,0,0,0
LLMCluster__雅思听力__10010000001339,llmcluster_glm-4-air,LLMCluster,雅思听力,10010000001339,other.other.freeze,"ListView滑动栏加载卡顿,有顿挫感",17,10010000001287,筛选对话框标签字体设置太小，颜色太浅。关闭及重置两个按钮不突出。,settings.button_icon.other,雅思听力__C4,雅思听力__C4,0.0,0,0,0,0,0,0,0
LLMCluster__雅思听力__10010000001339,llmcluster_glm-4-air,LLMCluster,雅思听力,10010000001339,other.other.freeze,"ListView滑动栏加载卡顿,有顿挫感",18,10010000000325,版本更新提示点击取消时会处在一直加载的进度圈，点击屏幕后才会消失并进入当前版本应用,other.other.load_fail,雅思听力__C8,雅思听力__C4,0.025531,0,1,1,0,0,0,0
LLMCluster__雅思听力__10010000001339,llmcluster_glm-4-air,LLMCluster,雅思听力,10010000001339,other.other.freeze,"ListView滑动栏加载卡顿,有顿挫感",19,10010000001387,"在Vivo Xshot机型,安卓4.3系统下出现INSTALL_FAILED_INSUFFICIENT_STORAGE 即安装失败问题。",other.other.cannot_or_fail,雅思听力__C7,雅思听力__C4,0.183118,0,1,1,1,1,1,1
LLMCluster__雅思听力__10010000001339,llmcluster_glm-4-air,LLMCluster,雅思听力,10010000001339,other.other.freeze,"ListView滑动栏加载卡顿,有顿挫感",20,10010000001632,漫听不能简单明了的显示如何选择句子,other.other.cannot_or_fail,雅思听力__C4,雅思听力__C4,0.0,0,1,0,0,0,0,0
LLMCluster__雅思听力__10010000001339,llmcluster_glm-4-air,LLMCluster,雅思听力,10010000001339,other.other.freeze,"ListView滑动栏加载卡顿,有顿挫感",21,10010000000324,点击清理垃圾，若重复点击清理垃圾按钮，会重复出现Toast提示，按几次按钮出现几次，可设置判断减少出现提示,settings.button_icon.other,雅思听力__C9,雅思听力__C4,0.025188,0,0,1,0,0,0,0
LLMCluster__雅思听力__10010000001339,llmcluster_glm-4-air,LLMCluster,雅思听力,10010000001339,other.other.freeze,"ListView滑动栏加载卡顿,有顿挫感",22,10010000000573,只有单独的英语界面或者单独的汉语界面，应该加一个页面一句英语一句汉语翻译并且已读过的跟正在读的的不容易区分，正在播放句子的应该颜色应该…,playback.page_view.other,雅思听力__C4,雅思听力__C4,0.007133,0,0,0,0,0,0,0
LLMCluster__雅思听力__10010000001339,llmcluster_glm-4-air,LLMCluster,雅思听力,10010000001339,other.other.freeze,"ListView滑动栏加载卡顿,有顿挫感",23,10010000000274,句库中选择某个句子，点击右下角对号图标，句子直接被删除。点击句子后应变为删除图标，且删除前应有对话框确认,other.button_icon.other,雅思听力__C9,雅思听力__C4,0.002584,0,1,1,0,0,0,0
LLMCluster__雅思听力__10010000001339,llmcluster_glm-4-air,LLMCluster,雅思听力,10010000001339,other.other.freeze,"ListView滑动栏加载卡顿,有顿挫感",24,10010000000241,178开头的手机号无法注册，显示手机号不完整,register.other.cannot_or_fail,雅思听力__C1,雅思听力__C4,0.0,0,0,1,0,0,0,0
LLMCluster__雅思听力__10010000001339,llmcluster_glm-4-air,LLMCluster,雅思听力,10010000001339,other.other.freeze,"ListView滑动栏加载卡顿,有顿挫感",25,10010000000192,进入注册页面，光标停留在重复密码上,register.page_view.other,雅思听力__C3,雅思听力__C4,0.0,0,0,1,0,0,0,0
LLMCluster__雅思听力__10010000001339,llmcluster_glm-4-air,LLMCluster,雅思听力,10010000001339,other.other.freeze,"ListView滑动栏加载卡顿,有顿挫感",26,10010000000131,进入用户注册页面后，点击“验证码”获取验证码,register.page_view.other,雅思听力__C3,雅思听力__C4,0.0,0,0,1,0,0,0,0
LLMCluster__雅思听力__10010000001339,llmcluster_glm-4-air,LLMCluster,雅思听力,10010000001339,other.other.freeze,"ListView滑动栏加载卡顿,有顿挫感",27,10010000000538,在wifi环境下，页面图片无法显示,other.page_view.cannot_or_fail,雅思听力__C9,雅思听力__C4,0.068417,0,1,1,0,0,0,0
LLMCluster__雅思听力__10010000001339,llmcluster_glm-4-air,LLMCluster,雅思听力,10010000001339,other.other.freeze,"ListView滑动栏加载卡顿,有顿挫感",28,10010000000392,登录进入app，关闭更新提示后，一直处于刷新状态,login.other.other,雅思听力__C8,雅思听力__C4,0.0,0,0,1,0,0,0,0
LLMCluster__雅思听力__10010000001339,llmcluster_glm-4-air,LLMCluster,雅思听力,10010000001339,other.other.freeze,"ListView滑动栏加载卡顿,有顿挫感",29,10010000000239,练习报告页面，点击分享按钮，选择分享到微信好友，无法分享，提示图片大小超过32kb，正在对图片进行压缩,share.button_icon.cannot_share,雅思听力__C9,雅思听力__C4,0.0,0,0,1,0,0,0,0
LLMCluster__雅思听力__10010000001339,llmcluster_glm-4-air,LLMCluster,雅思听力,10010000001339,other.other.freeze,"ListView滑动栏加载卡顿,有顿挫感",30,10010000001137,一个单词的读音 ， 每个发音应该相应的读音。在相应的读音前。发音icon设置太小，用户体验不佳。,settings.page_view.other,雅思听力__C4,雅思听力__C4,0.011561,0,0,0,0,0,0,0
LLMCluster__雅思听力__10010000001339,llmcluster_glm-4-air,LLMCluster,雅思听力,10010000001339,other.other.freeze,"ListView滑动栏加载卡顿,有顿挫感",31,10010000000344,"登录时忘记密码，重新设置密码时光标出现在""重复密码""一栏，而不是""密码""一栏。",login.page_view.other,雅思听力__C3,雅思听力__C4,0.016912,0,0,1,0,0,0,0
LLMCluster__雅思听力__10010000001339,llmcluster_glm-4-air,LLMCluster,雅思听力,10010000001339,other.other.freeze,"ListView滑动栏加载卡顿,有顿挫感",32,10010000004186,splash界面快速滑动会在第三个界面卡顿，并会跳过第四个界面,other.page_view.freeze,雅思听力__C9,雅思听力__C4,0.110287,0,1,1,0,0,1,0
LLMCluster__雅思听力__10010000001339,llmcluster_glm-4-air,LLMCluster,雅思听力,10010000001339,other.other.freeze,"ListView滑动栏加载卡顿,有顿挫感",33,10010000001413,进入主界面，上方的灰色部分看着很单调，没有展现该软件的特点。页面布局单调,other.page_view.layout_issue,雅思听力__C4,雅思听力__C4,0.003522,0,1,0,0,0,0,0
LLMCluster__雅思听力__10010000001339,llmcluster_glm-4-air,LLMCluster,雅思听力,10010000001339,other.other.freeze,"ListView滑动栏加载卡顿,有顿挫感",34,10010000000512,用户密码为简单数字时，注册不成功，但又没提示,register.other.other,雅思听力__C3,雅思听力__C4,0.0,0,0,1,0,0,0,0
LLMCluster__雅思听力__10010000001339,llmcluster_glm-4-air,LLMCluster,雅思听力,10010000001339,other.other.freeze,"ListView滑动栏加载卡顿,有顿挫感",35,10010000001364,"在Vivo Xshot机型,Android4.3系统上出现 INSTALL_FAILED_INSUFFICIENT_STORAGE 即…",other.other.cannot_or_fail,雅思听力__C7,雅思听力__C4,0.183379,0,1,1,0,1,1,1
TFIDF+HC__雅思听力__10010000004630,tfidf_hc_K20,TFIDF+HC,雅思听力,10010000004630,login.page_view.other,在忘记密码界面点击获取验证码后，会限制60秒后才能继续获取，但返回登录界面再进去忘记密码界面，则该时间重置。,1,10010000000834,注册登录界面忘记密码选项 在没有注册的情况的下也能使用 收到修改密码的验证码,register.page_view.other,雅思听力__C0,雅思听力__C0,0.191343,0,0,0,0,0,0,0
TFIDF+HC__雅思听力__10010000004630,tfidf_hc_K20,TFIDF+HC,雅思听力,10010000004630,login.page_view.other,在忘记密码界面点击获取验证码后，会限制60秒后才能继续获取，但返回登录界面再进去忘记密码界面，则该时间重置。,2,10010000004774,用户注册界面，快速点击获取验证码，获取验证码按钮的背景会保持被按下的状态,register.button_icon.other,雅思听力__C0,雅思听力__C0,0.223151,0,0,0,0,0,0,0
TFIDF+HC__雅思听力__10010000004630,tfidf_hc_K20,TFIDF+HC,雅思听力,10010000004630,login.page_view.other,在忘记密码界面点击获取验证码后，会限制60秒后才能继续获取，但返回登录界面再进去忘记密码界面，则该时间重置。,3,10010000000344,"登录时忘记密码，重新设置密码时光标出现在""重复密码""一栏，而不是""密码""一栏。",login.page_view.other,雅思听力__C0,雅思听力__C0,0.150385,1,1,0,0,0,0,0
TFIDF+HC__雅思听力__10010000004630,tfidf_hc_K20,TFIDF+HC,雅思听力,10010000004630,login.page_view.other,在忘记密码界面点击获取验证码后，会限制60秒后才能继续获取，但返回登录界面再进去忘记密码界面，则该时间重置。,4,10010000001304,意见反馈界面，当昵称过长时 界面布局分布异常,other.page_view.layout_issue,雅思听力__C1,雅思听力__C0,0.083588,0,0,1,0,0,0,0
TFIDF+HC__雅思听力__10010000004630,tfidf_hc_K20,TFIDF+HC,雅思听力,10010000004630,login.page_view.other,在忘记密码界面点击获取验证码后，会限制60秒后才能继续获取，但返回登录界面再进去忘记密码界面，则该时间重置。,5,10010000000763,第三方登录：微信登录页面无法显示，QQ无法获取权限,login.page_view.permission,雅思听力__C18,雅思听力__C0,0.075953,0,1,1,0,0,0,0
TFIDF+HC__雅思听力__10010000004630,tfidf_hc_K20,TFIDF+HC,雅思听力,10010000004630,login.page_view.other,在忘记密码界面点击获取验证码后，会限制60秒后才能继续获取，但返回登录界面再进去忘记密码界面，则该时间重置。,6,10010000001261,对原本下载的QQ版本无法使用第三方登录,login.other.cannot_or_fail,雅思听力__C18,雅思听力__C0,0.0109,0,1,1,0,0,0,0
TFIDF+HC__雅思听力__10010000004630,tfidf_hc_K20,TFIDF+HC,雅思听力,10010000004630,login.page_view.other,在忘记密码界面点击获取验证码后，会限制60秒后才能继续获取，但返回登录界面再进去忘记密码界面，则该时间重置。,7,10010000000517,测试时随便填好，然后点击完成，出现提交界面，但点了提交后无反应,other.page_view.cannot_or_fail,雅思听力__C5,雅思听力__C0,0.075812,0,0,1,0,0,0,0
TFIDF+HC__雅思听力__10010000004630,tfidf_hc_K20,TFIDF+HC,雅思听力,10010000004630,login.page_view.other,在忘记密码界面点击获取验证码后，会限制60秒后才能继续获取，但返回登录界面再进去忘记密码界面，则该时间重置。,8,10010000001630,第三方账户不能登录，必须用手机再次登录,login.other.cannot_or_fail,雅思听力__C18,雅思听力__C0,0.036993,0,1,1,0,0,0,0
TFIDF+HC__雅思听力__10010000004630,tfidf_hc_K20,TFIDF+HC,雅思听力,10010000004630,login.page_view.other,在忘记密码界面点击获取验证码后，会限制60秒后才能继续获取，但返回登录界面再进去忘记密码界面，则该时间重置。,9,10010000001846,微信登录界面无法弹出，QQ登录显示无权限，只有微博登录正常,login.page_view.permission,雅思听力__C18,雅思听力__C0,0.088284,0,1,1,0,0,0,0
TFIDF+HC__雅思听力__10010000004630,tfidf_hc_K20,TFIDF+HC,雅思听力,10010000004630,login.page_view.other,在忘记密码界面点击获取验证码后，会限制60秒后才能继续获取，但返回登录界面再进去忘记密码界面，则该时间重置。,10,10010000001394,"无法使用QQ登录,提示为非官方应用。",login.other.cannot_or_fail,雅思听力__C18,雅思听力__C0,0.013805,0,1,1,0,0,0,0
TFIDF+HC__雅思听力__10010000004630,tfidf_hc_K20,TFIDF+HC,雅思听力,10010000004630,login.page_view.other,在忘记密码界面点击获取验证码后，会限制60秒后才能继续获取，但返回登录界面再进去忘记密码界面，则该时间重置。,11,10010000001408,进入软件就有更新，但更新后无法安装,other.other.cannot_or_fail,雅思听力__C6,雅思听力__C0,0.029657,0,0,1,0,0,0,0
TFIDF+HC__雅思听力__10010000004630,tfidf_hc_K20,TFIDF+HC,雅思听力,10010000004630,login.page_view.other,在忘记密码界面点击获取验证码后，会限制60秒后才能继续获取，但返回登录界面再进去忘记密码界面，则该时间重置。,12,10010000001067,在登陆首页当用户忘记密码时，正确输入短信验证码时，提示用户重新设置密码时，强行退出,settings.page_view.other,雅思听力__C0,雅思听力__C0,0.146217,0,0,0,0,0,0,0
TFIDF+HC__雅思听力__10010000004630,tfidf_hc_K20,TFIDF+HC,雅思听力,10010000004630,login.page_view.other,在忘记密码界面点击获取验证码后，会限制60秒后才能继续获取，但返回登录界面再进去忘记密码界面，则该时间重置。,13,10010000000573,只有单独的英语界面或者单独的汉语界面，应该加一个页面一句英语一句汉语翻译并且已读过的跟正在读的的不容易区分，正在播放句子的应该颜色应该…,playback.page_view.other,雅思听力__C16,雅思听力__C0,0.057239,0,0,1,0,0,0,0
TFIDF+HC__雅思听力__10010000004630,tfidf_hc_K20,TFIDF+HC,雅思听力,10010000004630,login.page_view.other,在忘记密码界面点击获取验证码后，会限制60秒后才能继续获取，但返回登录界面再进去忘记密码界面，则该时间重置。,14,10010000001047,重置密码时，二次登陆无法登陆，且无相应提示,other.other.cannot_or_fail,雅思听力__C0,雅思听力__C0,0.063003,0,0,0,0,0,0,0
TFIDF+HC__雅思听力__10010000004630,tfidf_hc_K20,TFIDF+HC,雅思听力,10010000004630,login.page_view.other,在忘记密码界面点击获取验证码后，会限制60秒后才能继续获取，但返回登录界面再进去忘记密码界面，则该时间重置。,15,10010000000325,版本更新提示点击取消时会处在一直加载的进度圈，点击屏幕后才会消失并进入当前版本应用,other.other.load_fail,雅思听力__C6,雅思听力__C0,0.055198,0,0,1,0,0,0,0
TFIDF+HC__雅思听力__10010000004630,tfidf_hc_K20,TFIDF+HC,雅思听力,10010000004630,login.page_view.other,在忘记密码界面点击获取验证码后，会限制60秒后才能继续获取，但返回登录界面再进去忘记密码界面，则该时间重置。,16,10010000000131,进入用户注册页面后，点击“验证码”获取验证码,register.page_view.other,雅思听力__C0,雅思听力__C0,0.183728,0,0,0,0,0,0,0
TFIDF+HC__雅思听力__10010000004630,tfidf_hc_K20,TFIDF+HC,雅思听力,10010000004630,login.page_view.other,在忘记密码界面点击获取验证码后，会限制60秒后才能继续获取，但返回登录界面再进去忘记密码界面，则该时间重置。,17,10010000001002,忘记密码提示框未对手机号码输入框长度做出正确限制,other.input_box.other,雅思听力__C0,雅思听力__C0,0.14951,0,0,0,0,0,0,0
