__sheet__,app,id,id_norm,issue_key,issue_key_norm,text_used,raw_text_len,norm_text_len,has_anchor
Slife,Slife,10010000011094,10010000011094,run_walk.step.other,run_walk.step.other,用户一直骑车，但是因为手机晃动的关系仍然有显示某段距离步行。,30,28,1
Slife,Slife,10010000011410,10010000011410,share.share_panel.cannot_share,share.share_panel.cannot_share,点击QQ进行分享，出现灰屏并提示“截屏中...”，分享失败。,30,22,1
Slife,Slife,10010000011441,10010000011441,run_walk.list_item.other,run_walk.list_item.other,一段时间没有运动应该显示停留记录，但该软件没有实现相应功能。,30,28,1
Slife,Slife,10010000011579,10010000011579,other.list_item.freeze,other.list_item.freeze,记录数据有延迟和卡顿。且过于敏感，将手部的摆动都记录进去了。,30,27,1
Slife,Slife,10010000011702,10010000011702,run_walk.other.wrong_value,run_walk.other.wrong_value,在运动时，仅手部的晃动或身体的晃动会造成错误计数（详见报告）,30,27,0
Slife,Slife,10010000007446,10010000007446,register.other.wrong_value,register.other.wrong_value,注册时，邮箱格式无法正确的识别，错误的格式也可以注册账号成功。,31,28,1
Slife,Slife,10010000007506,10010000007506,other.other.other,other.other.other,成功修改头像后应该给出修改成功的友好提示，该软件未提供提示信息,31,30,1
Slife,Slife,10010000007521,10010000007521,register.other.other,register.other.other,注册后没有进行邮箱验证，而是直接进入已登录状态，存在安全隐患。,31,28,1
Slife,Slife,10010000007635,10010000007635,search.chat.other,search.chat.other,添加好友时，搜索功能不可用，输入好友信息后，无确定添加好友功能,31,28,1
Slife,Slife,10010000007691,10010000007691,settings.page_view.other,settings.page_view.other,在用户详情页面，点击上半部分的任意区域都可以唤起头像设置菜单。,31,29,1
Slife,Slife,10010000007792,10010000007792,register.other.other,register.other.other,用户注册之后直接登录主页。注销之后使用该账号登录显示用户不存在,31,30,1
Slife,Slife,10010000010135,10010000010135,step_count.page_view.cannot_or_fail,step_count.page_view.cannot_or_fail,不能自行修改目标步数，只能根据软件本事设置的公式设置目标步数！,31,29,1
Slife,Slife,10010000009911,10010000009911,step_count.step.cannot_or_fail,step_count.step.cannot_or_fail,设定运动目标时，不能进行手工输入步行步数，强迫症患者会感到难受,31,29,1
Slife,Slife,10010000010538,10010000010538,gps_track.gps.other,gps_track.gps.other,建议可以使用离线模式，在离线模式时可以关闭定位，这样可以省电。,31,28,1
Slife,Slife,10010000010709,10010000010709,step_count.step.wrong_value,step_count.step.wrong_value,.实际在走时，步数并未更新，但是直接晃动手机步数等数据就会更新,31,28,1
Slife,Slife,10010000011261,10010000011261,settings.page_view.other,settings.page_view.other,设置头像之后，在侧滑菜单中，头像并没有显示。右边是设置的头像。,31,27,1
Slife,Slife,10010000010410,10010000010410,step_count.step.other,step_count.step.other,跑步时，步数，距离，时间，卡路里均不变。,20,15,1
Slife,Slife,10010000011165,10010000011165,search.chat.cannot_or_fail,search.chat.cannot_or_fail,搜索好友，明明存在该账户，也搜到了，但无法添加且提示用户不存在,31,28,1
Slife,Slife,10010000010158,10010000010158,other.page_view.cannot_or_fail,other.page_view.cannot_or_fail,初始化界面是，选择头像，在低分辨率的三星手机下，无法正常显示。,31,27,1
Slife,Slife,10010000010212,10010000010212,share.list_item.other,share.list_item.other,当我将今天的记录分享到朋友圈时，没有调到微信，而直接回到当前。,31,28,1
Slife,Slife,10010000010830,10010000010830,other.other.other,other.other.other,当进入APP时，选择体重、身高、出生年份时不方便，用户体验不好,31,27,1
Slife,Slife,10010000010526,10010000010526,step_count.step.other,step_count.step.other,即使人不动，手机发生晃动，步数也会改变，手机动一下，步数增加一,31,27,1
Slife,Slife,10010000010649,10010000010649,share.share_panel.other,share.share_panel.other,前提条件:朋友圈分享运动步数,14,13,1
Slife,Slife,10010000011727,10010000011727,run_walk.page_view.other,run_walk.page_view.other,设置目标时，设置女性运动强度为重度后查看其目标卡路里前后不一致,31,30,1
Slife,Slife,10010000007476,10010000007476,register.other.other,register.other.other,用户注册时，对密码强度没有要求，很简单的密码如123都可注册成功,32,30,1
Slife,Slife,10010000007502,10010000007502,other.other.other,other.other.other,用户修改密码时，其修改的新密码不应该和就密码相同，这样修改无意义,32,30,1
Slife,Slife,10010000010914,10010000010914,step_count.step.other,step_count.step.other,当大幅度摆动手机时，步数会增加，而距离不变，消耗的卡路里也不变。,32,28,1
Slife,Slife,10010000010296,10010000010296,step_count.gps.cannot_or_fail,step_count.gps.cannot_or_fail,"没有启动GPS或者GPS无法连接,只有步数统计，其它统计一概是0",32,30,1
Slife,Slife,10010000011635,10010000011635,other.other.other,other.other.other,在未连接电源且启动应用时，内存消耗反而低于连接电源并且后台应用。,32,30,0
Slife,Slife,10010000010309,10010000010309,other.step.other,other.step.other,放置应用至后台，查看应用内存占用，随着时间增加，内存使用也增加。,32,28,0
Slife,Slife,10010000011300,10010000011300,other.step.other,other.step.other,一段时间过后app会自动关闭。需要重新开启，但是悬浮窗的还存在。,32,29,1
Slife,Slife,10010000011557,10010000011557,settings.other.other,settings.other.other,在个人信息里没有可以对天、周、年的目标设计，用户体验目标性不好。,32,28,1
Slife,Slife,10010000010698,10010000010698,step_count.page_view.other,step_count.page_view.other,运动情况页面中，中间位置的步数总计与下面的分时间段统计之和不一致,32,31,1
Slife,Slife,10010000011551,10010000011551,run_walk.other.cannot_or_fail,run_walk.other.cannot_or_fail,每天当中的运动详细信息的呈现不太美观，不能呈现出他想要表达的意思,32,31,1
Slife,Slife,10010000010669,10010000010669,share.share_panel.other,share.share_panel.other,任务5，将运动结果通过手机上的应用进行分享，短信分享只能收到链接,32,30,1
Slife,Slife,10010000011207,10010000011207,other.step.wrong_value,other.step.wrong_value,有时候应用会错误的关闭，后台没有运行，下图也是骑自行车的一段时间,32,30,1
Slife,Slife,10010000010487,10010000010487,other.button_icon.other,other.button_icon.other,主界面下拉后 会出现活动汇总和活动详细 2个按钮好像都没什么作用,32,30,1
Slife,Slife,10010000010191,10010000010191,share.page_view.other,share.page_view.other,进入用户分享界面，点击中间的开始时间和中间时间部分，会退出到首页,32,30,1
Slife,Slife,10010000010387,10010000010387,step_count.step.other,step_count.step.other,用户并未运动，并未移动，软件仍旧在计算步数，346步变为406步,32,29,1
Slife,Slife,10010000011605,10010000011605,share.share_panel.cannot_share,share.share_panel.cannot_share,分享时，手机安装有facebook，但却无法分享，导致短暂卡屏。,32,28,1
Slife,Slife,10010000011025,10010000011025,run_walk.page_view.other,run_walk.page_view.other,手机启动应用后，运动，当停下来，不运动的时候，首页的计时还在继续,32,28,1
Slife,Slife,10010000011159,10010000011159,run_walk.other.other,run_walk.other.other,软件功能太少。建议添加关于运动的资讯，运动的新闻，或者常识。等等,32,28,1
Slife,Slife,10010000010491,10010000010491,step_count.other.other,step_count.other.other,拿着手机步行一段路程，观察到计步出现的都是偶数步，不存在奇数步。,32,29,1
Slife,Slife,10010000011443,10010000011443,run_walk.page_view.cannot_or_fail,run_walk.page_view.cannot_or_fail,点击”步行“查看运动数据及路径，不能跳转到查看数据及路径的页面。,32,28,1
Slife,Slife,10010000011539,10010000011539,run_walk.other.cannot_or_fail,run_walk.other.cannot_or_fail,活动趋势里面显示的运动数据的信息不清晰，不能清楚地看出运动数据。,32,30,1
Slife,Slife,10010000010731,10010000010731,share.share_panel.other,share.share_panel.other,点击分享没有安装的应用Facebook，应用不提示无相关应用安装,32,31,1
Slife,Slife,10010000010705,10010000010705,other.other.other,other.other.other,坐在那里，有时移动手机会出现数据的大波动，你动一下，会显示好多步,32,29,0
Slife,Slife,10010000010576,10010000010576,run_walk.page_view.other,run_walk.page_view.other,手机启动应用后，运动，当停下来，不运动的时候，首页的计时还在继续,32,28,1
Slife,Slife,10010000011572,10010000011572,share.page_view.cannot_share,share.page_view.cannot_share,网络正常情况下，分享朋友圈会闪屏，提示失败，甚至没有弹出分享页面,32,29,1
Slife,Slife,10010000010985,10010000010985,other.step.cannot_or_fail,other.step.cannot_or_fail,app不能实时更新系统时间改成之后的时间再改回来 app不变了,31,30,1
Slife,Slife,10010000011073,10010000011073,run_walk.other.cannot_or_fail,run_walk.other.cannot_or_fail,下面表现人处在某种状态时，不能正确表示，上面是步行，下面表示神游,32,29,1
Slife,Slife,10010000011136,10010000011136,step_count.other.other,step_count.other.other,用小米手机4运行软件，软件置于前台与软件置于后台计步有较大差距。,32,30,1
Slife,Slife,10010000011455,10010000011455,share.share_panel.cannot_share,share.share_panel.cannot_share,点击Facebook，出现Loading...并黑屏，分享失败。,32,26,1
Slife,Slife,10010000011477,10010000011477,other.step.other,other.step.other,软件计数需要一定的反应时间（10~20步左右）才能开始计数。,30,26,1
Slife,Slife,10010000011202,10010000011202,share.chat.load_fail,share.chat.load_fail,没有网络条件下，分享给QQ好友，应用不提示网络异常，一直处于发送,32,29,1
Slife,Slife,10010000011527,10010000011527,share.share_panel.cannot_share,share.share_panel.cannot_share,点击分享数据到facebook和twitter出现不能分享的情况,32,32,1
Slife,Slife,10010000011558,10010000011558,share.share_panel.other,share.share_panel.other,分享中的直接链接，分享的是链接，只有更多分享中的链接是分享截图。,32,29,1
Slife,Slife,10010000011641,10010000011641,other.page_view.other,other.page_view.other,页面标题与其功能不一至,11,11,1
Slife,Slife,10010000007585,10010000007585,other.chat.other,other.chat.other,添加好友不应该可以添加自己，此时不应该给出提示信息:该用户不存在。,33,30,1
Slife,Slife,10010000007592,10010000007592,other.other.other,other.other.other,添加不是自己的账号时弹出提示信息用户不存在，本应该实现正常添加用户,33,32,1
Slife,Slife,10010000007796,10010000007796,register.other.cannot_or_fail,register.other.cannot_or_fail,用户注册时，必须是邮箱注册登录，不能使用电话号码或是昵称注册登录。,33,30,1
Slife,Slife,10010000010423,10010000010423,other.other.other,other.other.other,查看应用在后台和其他情况（类似于状态栏开启）时的内存和电量使用情况,33,31,0
Slife,Slife,10010000011717,10010000011717,step_count.step.other,step_count.step.other,步数的统计实时性不强，有时会滞后，需要增加外力震动，步数才会被记上,33,30,1
Slife,Slife,10010000011623,10010000011623,other.other.other,other.other.other,内存使用情况比其他软件相对来说高一点,18,18,1
Slife,Slife,10010000010512,10010000010512,share.share_panel.cannot_or_fail,share.share_panel.cannot_or_fail,分享运动结果中，朋友圈，Facebook，Twitter无法使用。,33,29,1
Slife,Slife,10010000010441,10010000010441,other.other.other,other.other.other,耗电较为严重，使用25分钟耗电9%,17,15,0
Slife,Slife,10010000010401,10010000010401,step_count.gps.other,step_count.gps.other,由于gps定位的特点和计算的问题，app步数存在有时时停时跳的现象,33,32,1
Slife,Slife,10010000010571,10010000010571,search.chat.other,search.chat.other,在添加好友中输入存在的用户名，点击搜索，点击添加，显示用户不存在。,33,29,1
Slife,Slife,10010000010420,10010000010420,search.chat.other,search.chat.other,通过查找邮箱账号查找好友，查找到了，然后添加好友，显示用户不存在。,33,29,1
Slife,Slife,10010000011529,10010000011529,search.button_icon.other,search.button_icon.other,通过好友查找可以查找到好友，但是点击添加按钮，却提示该用户不存在。,33,30,1
Slife,Slife,10010000010383,10010000010383,step_count.other.freeze,step_count.other.freeze,具有明显的延迟，作为计步工具应该是灵敏的，但是该APP延迟比较明显,33,31,1
Slife,Slife,10010000010522,10010000010522,share.share_panel.freeze,share.share_panel.freeze,分享到FAcebook，私生活软件出现无法分享，手机死机卡机现象。,33,30,1
Slife,Slife,10010000010940,10010000010940,step_count.list_item.other,step_count.list_item.other,跑步数据以及运动路径：运动路径记录出错，将停留的时间算入步行的时间,33,31,1
Slife,Slife,10010000010663,10010000010663,other.page_view.other,other.page_view.other,在使用其他app时，在后台的私生活会退出运行界面，需要重新进入系统,33,31,1
Slife,Slife,10010000010908,10010000010908,share.share_panel.other,share.share_panel.other,分享到QQ时，进入分享，只有该应用的推荐，但是分享内容是运动结果。,33,29,1
Slife,Slife,10010000011575,10010000011575,share.list_item.other,share.list_item.other,活动汇总和活动详情下面就是分享列表，没有给汇总和详情留下空间。,31,29,1
Slife,Slife,10010000011301,10010000011301,step_count.step.cannot_or_fail,step_count.step.cannot_or_fail,同样差值为1卡路里，步数差值为30或者31，且不能设定步数为目标。,33,30,1
Slife,Slife,10010000011565,10010000011565,step_count.step.other,step_count.step.other,日常生活强度中的轻度、中度、重度的选择对推荐步数和卡路里量没有影响,33,31,1
Slife,Slife,10010000011543,10010000011543,run_walk.page_view.other,run_walk.page_view.other,设置选择不开启省电功能，在运动一分钟后，主页面却显示使用省电模式。,33,30,1
Slife,Slife,10010000007458,10010000007458,other.other.other,other.other.other,点击头像，没有详细的账号信息，用户体验不好，给用户的感觉太过于简陋。,34,30,1
Slife,Slife,10010000007682,10010000007682,settings.slider.other,settings.slider.other,在设定目标，拖动进度条的时候不容易控制，应该设置为可以选择相应数字。,34,31,1
Slife,Slife,10010000011398,10010000011398,other.other.other,other.other.other,后台内存使用情况会突然增多然后减少，但是此时并没有使用软件进行操作。,34,32,1
Slife,Slife,10010000011252,10010000011252,share.share_panel.other,share.share_panel.other,Facebook分享数据不成功，如下图，转圈大概10s之后提示不成功,34,32,1
Slife,Slife,10010000011106,10010000011106,run_walk.page_view.other,run_walk.page_view.other,已经运动了五百多步，但是首页运动时间，运动距离，燃烧卡路里一直都是0,34,31,1
Slife,Slife,10010000011178,10010000011178,run_walk.other.layout_issue,run_walk.other.layout_issue,设定目标时，最低值与最高值间隔太小，有大运动量的用户使用起来不合理。,34,31,1
Slife,Slife,10010000010621,10010000010621,share.share_panel.cannot_share,share.share_panel.cannot_share,任务5，将运动结果通过手机上的应用进行分享，微博无法分享步数等信息。,34,31,1
Slife,Slife,10010000011666,10010000011666,share.slider.other,share.slider.other,当通过Facebook分享时，页面一直处于过度状态，长时间出现进度条,34,32,1
Slife,Slife,10010000011077,10010000011077,run_walk.other.cannot_or_fail,run_walk.other.cannot_or_fail,停留提示，不能正确出现，当有时候不运动的时候，停留运动还不能正常出现,34,31,1
Slife,Slife,10010000010436,10010000010436,other.page_view.other,other.page_view.other,Slife首页界面过于简洁，没有适当的提示使用信息，不方便用户操作。,34,31,1
Slife,Slife,10010000010822,10010000010822,share.page_view.other,share.page_view.other,无网络的情况下，分享到“我的电脑”后，回到slife页面显示发送成功,34,30,1
Slife,Slife,10010000010900,10010000010900,run_walk.page_view.cannot_or_fail,run_walk.page_view.cannot_or_fail,运动主页面的步行数据与步行状态下显示的不行数据不一致，不能同步更新。,34,32,1
Slife,Slife,10010000011229,10010000011229,login.share_panel.other,login.share_panel.other,复现步骤:运动的qq分享会跳转到浏览器登录，没有直接在QQ应用上登录,34,32,1
Slife,Slife,10010000011059,10010000011059,other.other.other,other.other.other,耗电量较高 若不开启省电模式则会自动应用位置服务，后台占用内存较大。,34,31,1
Slife,Slife,10010000011555,10010000011555,run_walk.step.other,run_walk.step.other,运动时间只显示到分钟，可以具体到秒和分，这样的话可以方便计算步速,32,30,1
Slife,Slife,10010000011494,10010000011494,login.share_panel.cannot_share,login.share_panel.cannot_share,点击分享到朋友圈和微博，不能分享。微博和微信确定已登录且不是网络问题,34,32,1
Slife,Slife,10010000011445,10010000011445,login.step.cannot_or_fail,login.step.cannot_or_fail,在账户密码均正确的情况下，登录时间超过7s，且登录失败未给任何提示。,34,31,1
Slife,Slife,10010000011563,10010000011563,other.step.other,other.step.other,距离不知道怎么计算的 走了60米(100步)还是显示和没有之前一样,33,30,1
Slife,Slife,10010000007567,10010000007567,other.page_view.other,other.page_view.other,"想进入用户详情界面时,需要点击用户头像,用户不习惯点击头像进入详情界面",35,33,1
Slife,Slife,10010000007628,10010000007628,register.other.cannot_or_fail,register.other.cannot_or_fail,slife下载后 注册后直接登录 然后退出再登录就不能再登录成功了,33,31,1
Slife,Slife,10010000007793,10010000007793,settings.step.cannot_or_fail,settings.step.cannot_or_fail,更改每日目标，增加100卡路里不行。300多是上限，不能每日增加100,35,32,1
Slife,Slife,10010000010924,10010000010924,other.other.other,other.other.other,路径中没有显示：测试过程中去操场的路径！只显示了去校门口和实验室的过程,35,33,1
Slife,Slife,10010000010255,10010000010255,step_count.step.other,step_count.step.other,"在运动晃动手机,会被统计步数,偶尔会发生晃动一下,步数会被统计3",32,29,1
Slife,Slife,10010000010537,10010000010537,step_count.step.other,step_count.step.other,运动的时候，除了步数有统计变更，其他的时间，消耗卡路里都为空，不统计。,35,30,1
Slife,Slife,10010000010229,10010000010229,run_walk.other.no_prompt,run_walk.other.no_prompt,只看到了处于神游状态，却没有提示如何切换到跑步，骑车，交通工具等状态。,35,31,1
Slife,Slife,10010000010057,10010000010057,share.share_panel.crash,share.share_panel.crash,分享不成功，分享到朋友圈闪退，分享到QQ一直处于分享中。微博可以分享。,35,31,1
Slife,Slife,10010000011361,10010000011361,other.step.freeze,other.step.freeze,数据更新延迟或是数据不更新。最长活动时间和最长活动距离不可能一直为零。,35,33,1
Slife,Slife,10010000010259,10010000010259,settings.button_icon.other,settings.button_icon.other,设置目标时，重新设置按钮是灰色的，给用户不可点击的感觉。但是可以点击。,35,31,1
Slife,Slife,10010000011797,10010000011797,share.share_panel.cannot_send,share.share_panel.cannot_send,"分享时，点击取消应该出现""您取消了分享""之类的提示，但显示的是发送失败",35,31,1
Slife,Slife,10010000011189,10010000011189,share.share_panel.other,share.share_panel.other,用户将运动情况分享到Facebook时，一直处在Loading的状态。,35,33,1
Slife,Slife,10010000011469,10010000011469,step_count.step.other,step_count.step.other,在用户运动的情况下，步数实时更新，但是时间、距离、卡路里并没有实时更新,35,31,1
Slife,Slife,10010000011582,10010000011582,share.page_view.other,share.page_view.other,分享运动结果到QQ平台，点击分享的链接，打开相应的页面，没有运动结果。,35,31,1
Slife,Slife,10010000010275,10010000010275,settings.other.other,settings.other.other,“设定目标”,6,4,1
Slife,Slife,10010000010404,10010000010404,step_count.step.other,step_count.step.other,只有在计步时小球才能事实时更新，小球切换到距离，时间的时候不会实时更新,35,33,1
Slife,Slife,10010000011328,10010000011328,share.share_panel.other,share.share_panel.other,在运动结果显示步骤3后，有的时候打开分享的链接后，查看不到运动的情况。,35,32,1
Slife,Slife,10010000010375,10010000010375,settings.button_icon.other,settings.button_icon.other,设置目标中，点重新设置，设置过程中上一步按钮灰的，但可点，用户体验不佳,35,31,1
Slife,Slife,10010000010475,10010000010475,settings.page_view.other,settings.page_view.other,设置目标里点重新设置后，体重、身高等设置的标尺到不了尽头，还有一段余留,35,32,1
Slife,Slife,10010000010492,10010000010492,settings.page_view.other,settings.page_view.other,设置目标中，随着设置日常活动强度，分为轻度、中度、中度，推荐目标都没变,35,30,1
Slife,Slife,10010000010675,10010000010675,gps_track.gps.other,gps_track.gps.other,停留这个功能只有在GPS时 才会出现， 应该提示用户打开GPS才能查看,35,32,1
Slife,Slife,10010000010231,10010000010231,other.page_view.cannot_or_fail,other.page_view.cannot_or_fail,应用介绍里，翻到最后一个界面后，无法跳转到系统首页界面，需要点击跳过。,35,31,1
Slife,Slife,10010000010797,10010000010797,other.other.cannot_or_fail,other.other.cannot_or_fail,同一个可以拥有不同的数据，应用程序存在着多点登陆的问题。数据无法统一。,35,32,1
Slife,Slife,10010000010662,10010000010662,register.other.cannot_or_fail,register.other.cannot_or_fail,登录方法单一，只可以使用邮箱注册，没有其他方式，同时，不可以第三方登陆,35,31,1
Slife,Slife,10010000010577,10010000010577,share.share_panel.no_prompt,share.share_panel.no_prompt,操作3通过更多选择分享到朋友圈后，分享成功时，没有提示，影响用户体验。,35,31,1
Slife,Slife,10010000011139,10010000011139,other.other.other,other.other.other,对路径的刻画不怎么准确，我在测试时是在绕圈，而最后画出来的路径是直线。,35,32,1
Slife,Slife,10010000010839,10010000010839,other.other.other,other.other.other,运行时，该应用非常耗电，所占用内存也较多。后台运行时，同样耗电占内存。,35,30,1
Slife,Slife,10010000010680,10010000010680,other.other.cannot_or_fail,other.other.cannot_or_fail,不能使用QQ或者微信等第三方软件登陆，造成了此应用在一定方面的局限性。,35,33,1
Slife,Slife,10010000010582,10010000010582,share.share_panel.cannot_send,share.share_panel.cannot_send,"点击朋友圈,teitter，显示发送失败，请重试。",25,21,1
Slife,Slife,10010000010791,10010000010791,share.page_view.cannot_or_fail,share.page_view.cannot_or_fail,分享到qq页面，打开之后看到的只是app的推广链接，不能看到分享的数据,35,33,1
Slife,Slife,10010000011206,10010000011206,run_walk.page_view.other,run_walk.page_view.other,在设置运动目标界面，只可以设置步行的运动目标，而没有提供设置骑行等的。,35,32,1
Slife,Slife,10010000011318,10010000011318,share.share_panel.cannot_send,share.share_panel.cannot_send,活动数据不能分享到微信朋友圈。每次分享都是发送失败，请重试。如图所示：,35,31,1
Slife,Slife,10010000011553,10010000011553,run_walk.step.other,run_walk.step.other,在停止运动后的至少4分钟内，步行时间会在手机静止的情况下自动向上累积。,35,33,1
Slife,Slife,10010000007423,10010000007423,other.page_view.other,other.page_view.other,停留位置详情页面不应该出现提示信息 invalid,25,24,1
Slife,Slife,10010000007581,10010000007581,other.step.other,other.step.other,"调节卡路里数时,调节条上没有刻度且移动后变化粒度较大,不利于用户精确调节",36,34,1
Slife,Slife,10010000007798,10010000007798,step_count.step.other,step_count.step.other,在体验过程中，有时只是手机晃动就在增加步数,21,20,1
Slife,Slife,10010000010967,10010000010967,step_count.step.other,step_count.step.other,在无网或弱网情况下，只自动计算步数，而距离、时间、卡路里消耗量未出现变化,36,32,1
Slife,Slife,10010000010533,10010000010533,other.other.other,other.other.other,slife电量使用情况如下图所示，只运行2分钟就消耗了3%，电量消耗较快,36,33,1
Slife,Slife,10010000011369,10010000011369,share.share_panel.other,share.share_panel.other,在分享的时候提示截图中，分享操作完成后，进入手机图库没有发现截图的照片！,36,33,1
Slife,Slife,10010000011733,10010000011733,share.share_panel.wrong_value,share.share_panel.wrong_value,适配度不高，在分享自己的相关信息到朋友圈的时候出现了错误不能分享的问题。,36,34,1
Slife,Slife,10010000010406,10010000010406,other.other.wrong_value,other.other.wrong_value,计数:在计数的时候我明明走了十步却不是增加这么多。在，精确度上不够准确。,36,32,1
Slife,Slife,10010000010454,10010000010454,gps_track.gps.wrong_value,gps_track.gps.wrong_value,定位:运动路径的定位不够准确。我明明在我们的教学楼，它却显示我在图书馆。,36,32,1
Slife,Slife,10010000011804,10010000011804,step_count.step.other,step_count.step.other,换了账号，依然显示和原账号一样的数据，应该清零或者需要同步数据的话有提示,36,34,1
Slife,Slife,10010000010948,10010000010948,share.share_panel.other,share.share_panel.other,应用中的分享时通过下拉菜单的方式呈现的，很少有应用采取这种方式，很不喜欢,36,34,1
Slife,Slife,10010000010898,10010000010898,run_walk.page_view.wrong_value,run_walk.page_view.wrong_value,设置运动目标功能，个人信息设置页面，米与英尺换算错误，8英尺应为2.4米,36,32,1
Slife,Slife,10010000010273,10010000010273,step_count.step.other,step_count.step.other,观察走路的步数的时候，有的时候软件的反应非常慢，有的时候甚至不增加步数。,36,33,1
Slife,Slife,10010000010943,10010000010943,other.other.wrong_value,other.other.wrong_value,NOTE手机使用中，在断网情况下，修改密码，直接向系统内置错误代码抛出。,36,32,1
Slife,Slife,10010000010417,10010000010417,share.share_panel.wrong_value,share.share_panel.wrong_value,在qq分享后，并非分享运动结果，而是分享APP下载链接，严重影响用户体验,36,33,1
Slife,Slife,10010000010934,10010000010934,other.other.other,other.other.other,活动趋势,4,4,1
Slife,Slife,10010000010803,10010000010803,run_walk.other.other,run_walk.other.other,"设定目标时,最后一个选项""日常活动强度""不同时,结果""建议运动量""相同.",36,29,1
Slife,Slife,10010000010978,10010000010978,share.page_view.other,share.page_view.other,"将主页向下滑以显示""分享到社交平台""的功能难以发现.界面对此无丝毫提示.",36,32,1
Slife,Slife,10010000010620,10010000010620,share.page_view.other,share.page_view.other,分享短信时直接停留在短信页面了，没有出现选择留在短信还是返回应用的提示框,36,35,1
Slife,Slife,10010000010712,10010000010712,other.page_view.other,other.page_view.other,停留位置详情页面不应该出现提示信息 invalid,25,24,1
Slife,Slife,10010000010751,10010000010751,other.step.other,other.step.other,执行1后，时间显示有偏差。,13,11,1
Slife,Slife,10010000010970,10010000010970,settings.page_view.cannot_or_fail,settings.page_view.cannot_or_fail,目标设置无法精确设定，只能靠滑条来进行设置，导致精确设置某个值时不好操作,36,34,1
Slife,Slife,10010000011793,10010000011793,other.other.crash,other.other.crash,用户在运行软件时，会无规律的不时出现闪退的现象，极大的降低了用户体验度。,36,33,1
Slife,Slife,10010000011784,10010000011784,step_count.list_item.other,step_count.list_item.other,跑步时其记录的跑步步数与实际不一致，例如：实际跑步20步，但计算出35步,36,33,1
Slife,Slife,10010000007560,10010000007560,register.input_box.no_prompt,register.input_box.no_prompt,"在注册时密码输入框附近未提示密码格式、长度要求,用户自由设置密码,不够安全",37,34,1
Slife,Slife,10010000010035,10010000010035,share.share_panel.other,share.share_panel.other,在无网络状态时，将其分享至其他应用显示发送成功，而实际上却没有显示该分享。,37,34,1
Slife,Slife,10010000011033,10010000011033,share.share_panel.crash,share.share_panel.crash,将运动结果通过转发功能分享到各个平台，当点击转发到朋友圈出现不正常的闪退。,37,35,1
Slife,Slife,10010000010416,10010000010416,gps_track.gps.cannot_or_fail,gps_track.gps.cannot_or_fail,运动过程中，关闭GPS定位，手部如果不做出大幅度动作，应用就无法统计数据。,37,33,1
Slife,Slife,10010000010326,10010000010326,search.button_icon.other,search.button_icon.other,在搜索好友时，在搜索页面进行好友添加时，并没有搜索按钮，用户使用中带来不便,37,34,1
Slife,Slife,10010000011050,10010000011050,share.page_view.other,share.page_view.other,"当分享数据时,被分享者接收到的数据是软件的宣传页面,而不是分享者的运动数据",37,35,1
Slife,Slife,10010000010397,10010000010397,login.other.other,login.other.other,从未登录编程已登良状态，点击设定目标，数据还是保留原有未登录时候设定的数据,37,35,1
Slife,Slife,10010000011279,10010000011279,share.button_icon.other,share.button_icon.other,分享时，上面有活动汇总和活动详细按钮，点击切换没有区别，不知道做什么用的。,37,33,1
Slife,Slife,10010000010228,10010000010228,settings.button_icon.cannot_or_fail,settings.button_icon.cannot_or_fail,个人信息页面，重新设置按钮为灰色。容易使用户产生误区，误以为此按钮不能用。,37,33,1
Slife,Slife,10010000011238,10010000011238,share.share_panel.other,share.share_panel.other,已信息方式分享时，对分享信息（包括连接）可以改动，很容易不慎删除连接某字节,37,33,1
Slife,Slife,10010000011476,10010000011476,run_walk.step.cannot_or_fail,run_walk.step.cannot_or_fail,只有步行/跑步，没有骑行的选项，不同运动消耗的卡路里不能区分，功能不完善。,37,32,1
Slife,Slife,10010000010330,10010000010330,other.step.other,other.step.other,卡路里燃烧 ，时间 ，时间根本就不发生变化。 这三项功能本身失去了意义。,36,29,1
Slife,Slife,10010000011703,10010000011703,gps_track.gps.other,gps_track.gps.other,应用简介 有生活轨迹 ，但实际app中 没有这个功能 ，与应用简介严重不符,37,31,1
Slife,Slife,10010000011008,10010000011008,other.other.other,other.other.other,手机多点登陆后，一个手机端上修改密码，另一个手机端上的账号可以继续正常使用,37,35,1
Slife,Slife,10010000010457,10010000010457,share.share_panel.other,share.share_panel.other,QQ和朋友圈分享都成功了，但是同样的东西分享到微博却不行，提示说文件不存在,37,35,1
Slife,Slife,10010000010676,10010000010676,other.step.wrong_value,other.step.wrong_value,时间不更新，开始的时候时间还更新，到后面，时间就一直停留在8分钟处不更新了,37,34,1
Slife,Slife,10010000010820,10010000010820,other.page_view.other,other.page_view.other,页面锁定显示和应用显示一样，但是如果当屏幕长时间锁定的话，页面显示会取消。,37,34,1
Slife,Slife,10010000010848,10010000010848,share.chat.cannot_or_fail,share.chat.cannot_or_fail,可以分享给QQ好友，微信好友，QQ空间！但是分享到朋友圈和微博都不能成功！,37,33,1
Slife,Slife,10010000011177,10010000011177,share.page_view.cannot_share,share.page_view.cannot_share,在后面的界面中不能分享到朋友圈和微博里边，只能在前面的里边才能分享到朋友圈,37,36,1
